Key,Stop Name,Latitude,Longitude
614,Ashoknagar Rangehill,18.5418294,73.8374789
615,Yashwantnagar Rangehills,18.5410289,73.8366033
616,Rangehills Corner,18.5393735,73.8348157
617,E Square,18.5381211,73.8347649
618,Pumping Station,18.5330779,73.8415643
619,Mhasoba Gate,18.5323925,73.8425597
620,Simla Office,18.530372,73.8493074
621,COEP Hostel,18.5286201,73.8522594
622,Shivaji Putala,18.5263455,73.8528006
623,Ma Na Pa,18.5239633,73.8542279
624,Balgandharv,18.5223292,73.8477883
625,Natraj Talkies,18.5192328,73.8451845
626,Goodluck Chowk,18.5181254,73.8414644
627,Fergusson College,18.52293,73.840905
628,Dnyaneshwar Paduka,18.5265317,73.8419517
629,Police Line,18.5265367,73.84388
630,Sawarkar Bhavan,18.5262067,73.8527817
631,Simla Office,18.530275,73.8490683
632,Mhasoba Gate,18.5323442,73.842329
633,Pumping Station,18.5330474,73.8413175
634,Mafatlal Bungalow,18.537094,73.8356624
635,Rangehills Corner,18.5394988,73.8348025
636,Yashwantnagar Rangehills,18.5411281,73.8366194
637,Ashoknagar Rangehill,18.5418625,73.8374252
638,Rangehills Circle 1,18.5449982,73.8396451
639,Rangehills Circle 2,18.5451196,73.8433163
640,H Type,18.549181,73.8432465
641,Rangehills Post Office,18.5524051,73.8432731
642,Mutton Market rangehills,18.55616,73.8423133
643,Military Hospital Rangehills,18.5563633,73.84171
644,Balbhavan,18.5563898,73.8405576
645,Khadki Station,18.5616467,73.8404533
646,LIC Colony,18.5622791,73.8333729
647,40 Aundh Road,18.5623379,73.8326798
648,Anantnagar Chowk,18.5625118,73.8305392
649,Bhau Patil Chowk,18.5662155,73.8312792
650,Chhajed Petrol Pump,18.57267,73.8338242
651,Buddha Vihar Dapodi,18.5744464,73.8324937
652,Shivaji Putala Dapodi,18.5760047,73.8307239
653,Dapodi Mantri Niketan,18.5790996,73.8295999
654,Shitaladevi Chowk Pimplegurav,18.580845,73.83
655,Raviraj Hotel,18.5832272,73.8242264
656,Ramkrushna Mangal Karyalay,18.5855961,73.8218613
657,Pooja Hospital,18.5898834,73.8195265
658,Suvarnpark,18.5913509,73.8195711
659,Pune Station,18.528347,73.8742935
660,Income Tax Office,18.5259085,73.8766213
661,GPO,18.5234019,73.87607
662,Collector Kacheri,18.5243066,73.8720662
663,Jilha Parishad,18.5238223,73.8699576
664,15 August Chowk,18.5225792,73.8673401
665,Apollo Talkies,18.5194617,73.8645417
666,Phadke Haud,18.5188961,73.8602295
667,Jijamatabaug,18.5185426,73.8566839
668,Vasant Talkies,18.5174834,73.8562465
669,Appa Balawant Chowk,18.5163727,73.8535843
670,Kesariwada,18.5161985,73.8489267
671,Narayan Peth Police Chowky,18.515786,73.846738
672,Mati Ganpati,18.5155016,73.8461713
673,Kulkarni Petrol Pump,18.513005,73.8444217
674,Deccan Corner,18.5132317,73.8409967
675,Garware College,18.5119769,73.8380801
676,Nal Stop,18.5088939,73.8319773
677,SNDT College,18.5073147,73.8288628
678,More Vidyalay,18.5103028,73.8204542
679,Ideal Colony,18.5101695,73.8171606
680,Anandnagar Kothrud,18.5096118,73.8144292
681,Jai Bhavaninagar,18.5093454,73.812064
682,Shivtirthnagar Corner,18.5123803,73.8058479
683,Shivtirthnagar,18.5123783,73.8064317
684,Sutardara,18.5154985,73.8078623
685,Sutardara,18.5155048,73.8077927
686,Shivtirthnagar Corner,18.5086,73.8091167
687,Jai Bhavaninagar,18.5092933,73.8114659
688,Ideal Colony,18.5108469,73.8174918
689,More Vidyalay,18.5103709,73.8206234
690,Paud Phata,18.5068118,73.8239598
691,Sonal Hall,18.5105407,73.8348689
692,Garware College,18.5122681,73.8383899
693,Deccan Corner,18.513464,73.840998
694,Alaka Talkies,18.51361,73.844475
695,Mati Ganpati,18.51588,73.847115
696,Kesariwada,18.5162277,73.8488617
697,Appa Balawant Chowk,18.5164363,73.8535923
698,Dakshinmukhi Maruti,18.5180924,73.8540035
699,Shaniwarwada,18.5195224,73.8561533
700,Jijamatabaug,18.5187798,73.8583326
701,Apollo Talkies,18.5202669,73.8644849
702,15 August Chowk,18.5224337,73.8666206
703,Ambedkar Bhavan,18.5248716,73.8712391
704,Sasoon Hospital,18.5256401,73.8720587
705,Pune Station,18.5278183,73.8732467
706,Ma Na Pa,18.5232,73.8538
707,Shivaji Putala,18.5265017,73.8525062
708,Simla Office,18.5287593,73.8500058
709,Mhasoba Gate,18.5323496,73.8424043
710,Pumping Station,18.5342283,73.8396755
711,Mafatlal Bungalow,18.5370805,73.8357079
712,Rangehills Corner,18.5387638,73.8335866
713,Pune Vidhyapeeth Gate,18.542006,73.8283139
714,Wireless Office,18.5417149,73.8259905
715,Loyala Highschool,18.5414969,73.8236453
716,NCL Hostel,18.5408331,73.8212435
717,Abhiman Shree Society,18.5401102,73.8186005
718,NCL Colony,18.5399538,73.8169187
719,NCL Gate,18.5397466,73.8148363
720,Panchwati,18.5390933,73.8096417
721,Merodo Company,18.5386379,73.8076973
722,IMD Colony,18.5377867,73.8049667
723,ARDL Gate,18.5379126,73.8021502
724,Pashan Naka,18.5379452,73.7974198
725,ARDE Colony,18.53712,73.7960083
726,MSB Pumping Station,18.5358056,73.7952619
727,Pashan Tank Rasta,18.5286583,73.7914317
728,Bharat Ele Company,18.5269501,73.7829047
729,Bavdhan Phata,18.5191533,73.7789267
730,Bavdhangaon,18.5176255,73.7805624
731,Shindenagar Bawdhan,18.5121862,73.7822496
732,Chandani Chowk,18.5077483,73.7835083
733,Shinde Farm,18.5085393,73.7903581
734,Kothrud Depot,18.507995,73.7956883
735,Bharatinagar,18.5078845,73.7971149
736,Kachara Depot Kothrud,18.5076266,73.7993205
737,Vanaj Company,18.507305,73.80555
738,Vanaj Corner,18.5074924,73.8076536
739,Pratiknagar,18.5084149,73.8101844
740,Jai Bhavaninagar,18.5095179,73.8123099
741,Anandnagar Kothrud,18.5098683,73.814795
742,More Vidyalay,18.5103248,73.8206609
743,Maruti Mandir Paud Road,18.5084749,73.8224387
744,Paud Phata,18.506835,73.8239533
745,SNDT College,18.5073,73.82845
746,Nal Stop,18.5090667,73.831945
747,Sonal Hall,18.5105267,73.8348327
748,Garware College,18.5121648,73.8382166
749,Deccan Corner,18.514301,73.8419577
750,Goodluck Chowk,18.51815,73.8414833
751,Fergusson College,18.5230833,73.8409333
752,Sawarkar Bhavan,18.522295,73.8499633
753,Keshavnagar,18.5348383,73.944175
754,Keshavnagar Pul,18.5335083,73.9408417
755,Shindevasti Mundhwa,18.53107,73.94034
756,Mundhwagaon,18.5328383,73.9336933
757,Mundhwa Shala,18.5341901,73.9286637
758,Kacharevasti,18.5334854,73.9206619
759,Tadi Gutta,18.5324567,73.9175883
760,Dhole Patil Farm,18.5336323,73.9150543
761,Gulmohar City,18.5358725,73.9109148
762,Kalyaninagar Pul,18.5389862,73.903915
763,Bhairoba Pumping Station,18.539135,73.9016083
764,Kalpataru Society Koregaonpark,18.53946,73.8953917
765,Kasturba Gandhi Shala,18.5397183,73.8903017
766,Wadia College,18.534745,73.8802224
767,Jehangir Hospital,18.530905,73.8757917
768,Alankar Talkies,18.5286583,73.8762283
769,Income Tax Office,18.52574,73.87667
770,GPO,18.52353,73.87551
771,Collector Kacheri,18.52433,73.8718783
772,Jilha Parishad,18.5238216,73.8699701
773,KEM Hospital,18.520065,73.8678433
774,Power House Rastapeth,18.5189387,73.8684272
775,Nana Peth,18.5172568,73.8685323
776,AD Camp Chowk,18.512724,73.8687952
777,Ramoshigate,18.5108771,73.8685038
778,Sonawne Hospital,18.505735,73.8686
779,ST Vibhagiya Karyalay,18.5003474,73.8664202
780,Ghorpade Peth,18.4998577,73.8638073
781,Swargate Depo,18.5001583,73.861415
782,Swargate,18.49935,73.85815
783,Swargate Depo,18.5002728,73.8614686
784,Ghorpade Peth,18.49999,73.86381
785,ST Vibhagiya Karyalay,18.5005,73.86638
786,Sonawne Hospital,18.5056129,73.8684766
787,Ramoshigate,18.5109382,73.8683268
788,AD Camp Chowk,18.5127367,73.8687067
789,Nana Peth,18.5172491,73.8684143
790,Power House Rastapeth,18.5189285,73.8683548
791,KEM Hospital,18.5197115,73.868361
792,Ambedkar Bhavan,18.5245837,73.8709542
793,Sasoon Hospital,18.52565,73.87206
794,Pune Station,18.52835,73.8743
795,Ruby Hall,18.53301,73.87794
796,Wadia College,18.5347933,73.8802117
797,Kasturba Gandhi Shala,18.5398073,73.8903017
798,Kalpataru Society Koregaonpark,18.5395795,73.8953702
799,Bhairoba Pumping Station,18.5392215,73.901603
800,Kalyaninagar Pul,18.5390549,73.9038238
801,Gulmohar City,18.5359386,73.9109577
802,Tadi Gutta,18.5325635,73.9175159
803,Kacharevasti,18.533582,73.9206566
804,Mundhwa Shala,18.53433,73.92872
805,Mundhwagaon,18.5329172,73.9337926
806,Shindevasti Mundhwa,18.5310936,73.9403559
807,Keshavnagar Pul,18.5336217,73.9411333
808,Ma Na Pa,18.5231885,73.8539986
809,Balgandharv,18.5222851,73.8477698
810,Natraj Talkies,18.5192006,73.8451697
811,Deccan Gymkhana,18.516484,73.8428246
812,Deccan Corner,18.51326,73.8410367
813,Garware College,18.5121317,73.838425
814,Sonal Hall,18.5105333,73.83513
815,Nal Stop,18.508915,73.8319767
816,SNDT College,18.5073609,73.8289766
817,Paud Phata,18.5071284,73.8235065
818,More Vidyalay,18.5102347,73.8205204
819,Ideal Colony,18.5101957,73.8172288
820,Anandnagar Kothrud,18.5096,73.8144
821,Jai Bhavaninagar,18.5093417,73.8121867
822,Pratiknagar,18.5082348,73.8101066
823,Vanaj Corner,18.5073639,73.8075334
824,Vanaj Company,18.50699,73.8040667
825,Kachara Depot Kothrud,18.5074765,73.7997177
826,Bharatinagar,18.5077798,73.7969946
827,Kothrud Depot,18.5079,73.7947
828,Shinde Farm,18.5083488,73.7905128
829,Chandani Chowk,18.5070188,73.7840342
830,Shindenagar Bawdhan,18.512204,73.782251
831,Bavdhangaon,18.5175941,73.7805279
832,Bavdhan Phata,18.5195339,73.7787607
833,Bharat Ele Company,18.5260519,73.781872
834,Pashan Tank Rasta,18.527,73.786
835,ARDE Colony,18.5287465,73.7913755
836,MES Pumping Station,18.5330591,73.793363
837,Pashan Naka,18.53805,73.7973833
838,ARDL Gate,18.538,73.80214
839,IMD Colony,18.5377626,73.8047009
840,Merodo Company,18.5386683,73.8076866
841,Panchwati,18.5392193,73.8097369
842,NCL Gate,18.5398551,73.8145744
843,NCL Colony,18.540035,73.8166683
844,Abhiman Shree Society,18.5401535,73.8183323
845,Loyala Highschool,18.541507,73.8237623
846,Wireless Office,18.5418339,73.8262295
847,Pune Vidhyapeeth Gate,18.5419289,73.8293469
848,E Square,18.5380799,73.8346658
849,Pumping Station,18.5343212,73.8397345
850,Mhasoba Gate,18.5323636,73.8425935
851,Simla Office,18.5303812,73.8492209
852,COEP Hostel,18.5285618,73.8522253
853,Modern HighSchool,18.5247,73.8494
854,Sawarkar Bhavan,18.5222902,73.8500033
855,Ma Na Pa,18.5230483,73.8543517
856,Balgandharv,18.5223415,73.8477337
857,Natraj Talkies,18.5187806,73.8448335
858,Deccan Gymkhana,18.5165225,73.8428419
859,Ganjavewadi,18.5104561,73.8433416
860,Lokmanyanagar,18.5052344,73.8449454
861,Dandekar Pul,18.5032267,73.8457033
862,Ambil Odha Colony,18.5043673,73.8501215
863,Hirabaug,18.5045253,73.8547333
864,Swargate Depo,18.5005758,73.8595404
865,Ghorpade Peth,18.4999892,73.8639132
866,Meera Society,18.5019923,73.8722366
867,Golibar Maidan,18.5022386,73.8760707
868,Mahatma Gandhi Stand,18.5065239,73.8820945
869,Racecourse,18.5067196,73.8957062
870,Bhairoba Nala Police Chowky,18.5067902,73.8985202
871,Fatimanagar,18.5066376,73.901516
872,Kalubai Mandir Ramtekdi,18.5066223,73.9065323
873,Ramtekdi,18.5063006,73.9133459
874,Vaiduwadi,18.504186,73.9213329
875,Gurushankar Math,18.5034084,73.9242935
876,Magarpatta Dawakhana,18.5028381,73.9266052
877,Hadapsargaon,18.5016727,73.9330673
878,Hadapsar Gadital,18.500435,73.941933
879,Satavwadi,18.4978558,73.9417775
880,Gondhalenagar,18.4944524,73.9464794
881,Satyapuram,18.4934468,73.9476093
882,IBM,18.4880623,73.9516354
883,Ganganagar Saswad Road,18.4864341,73.9526871
884,Bhekrainagar,18.4842117,73.9530283
885,Ganganagar Saswad Road,18.486685,73.9524533
886,IBM,18.4876449,73.9518476
887,Satyapuram,18.4915031,73.9488757
888,Gondhalenagar,18.4940955,73.9467242
889,Satavwadi,18.4976472,73.9417131
890,Hadapsar Gadital,18.5005613,73.9384154
891,Hadapsargaon,18.5014998,73.9313319
892,Magarpatta Dawakhana,18.5024668,73.9268788
893,Gurushankar Math,18.5031515,73.9244115
894,Vaiduwadi,18.5037688,73.9218935
895,Ramtekdi,18.5061302,73.9133084
896,Kalubai Mandir Ramtekdi,18.506368,73.9065484
897,Fatimanagar,18.5064188,73.9019666
898,Bhairoba Nala Police Chowky,18.5065409,73.8980696
899,Racecourse,18.5065517,73.8956472
900,Mahatma Gandhi Stand,18.5059872,73.8823105
901,Golibar Maidan,18.5020694,73.8760171
902,Meera Society,18.5016133,73.8705817
903,ST Vibhagiya Karyalay,18.5002294,73.8662648
904,Ghorpade Peth,18.4998162,73.8638676
905,Swargate Depo,18.500385,73.8591917
906,Nehru Stadium,18.5010489,73.8556489
907,Sarasbaug,18.5033333,73.8536667
908,Ambil Odha Colony,18.5042974,73.8501054
909,Dandekar Pul,18.5031809,73.8457543
910,Lokmanyanagar,18.5040533,73.84505
911,Ganjavewadi,18.5103569,73.8432236
912,Goodluck Chowk,18.5178283,73.841515
913,Fergusson College,18.5226483,73.840855
914,Dnyaneshwar Paduka,18.52662,73.8419783
915,Police Line,18.5265,73.84409
916,Modern HighSchool,18.525055,73.8492867
917,Sawarkar Bhavan,18.52224,73.8497333
918,Gadikhana,18.5134595,73.8560439
919,Kunte Chowk,18.5144832,73.8522294
920,Gokhale Hall,18.5141633,73.8497467
921,Vijay Talkies,18.5137717,73.8467217
922,Kulkarni Petrol Pump,18.5130767,73.8445283
923,Deccan Corner,18.5141045,73.8419714
924,Garware College,18.512072,73.8382991
925,Sonal Hall,18.510405,73.834825
926,Nal Stop,18.5089305,73.8320132
927,SNDT College,18.5073316,73.828842
928,Paud Phata,18.5073057,73.8233998
929,More Vidyalay,18.5104604,73.8198348
930,Ideal Colony,18.5101989,73.8171033
931,Anandnagar Kothrud,18.5096461,73.8144962
932,Jai Bhavaninagar,18.5093329,73.8119083
933,Pratiknagar,18.5082233,73.8098417
934,Vanaj Corner,18.5075068,73.8079379
935,Vanaj Company,18.5070585,73.8042388
936,Kachara Depot Kothrud,18.5074783,73.7997109
937,Kothrud Depot,18.5078863,73.7948084
938,Kothrud Depot,18.5073552,73.7946514
939,Bharatinagar,18.5078883,73.797085
940,Kachara Depot Kothrud,18.5076156,73.7993148
941,Vanaj Company,18.5071133,73.8039
942,Vanaj Corner,18.5075317,73.8077505
943,Pratiknagar,18.5084255,73.8101906
944,Jai Bhavaninagar,18.5095314,73.8124273
945,Anandnagar Kothrud,18.5097886,73.814798
946,Ideal Colony,18.5107846,73.8171514
947,More Vidyalay,18.5107924,73.8198654
948,Paud Phata,18.5068925,73.8239512
949,SNDT College,18.5072413,73.8283466
950,Nal Stop,18.5090094,73.8319583
951,Sonal Hall,18.5104813,73.8347874
952,Garware College,18.5122221,73.8383474
953,Deccan Corner,18.5137711,73.8414042
954,Kulkarni Petrol Pump,18.5129553,73.8437201
955,Chitrashala,18.5128994,73.844902
956,Sadashiv Peth Haud,18.5135667,73.8506333
957,Vishrambaugwada,18.5135992,73.8524298
958,Gadikhana,18.5134541,73.8562236
959,Ambedkarnagar Pimplegurav,18.5915692,73.8179307
960,Gangardenagar,18.58859,73.81665
961,Shreekrushna Mandir,18.58739,73.81643
962,Katepuram Chowk,18.5858574,73.8161621
963,Krushna Bazar,18.5815023,73.8156267
964,Sai Chowk Navisangvi,18.5786095,73.8160248
965,Panyachi Taki NaviSangvi,18.57542,73.8149
966,Navi Sangvi,18.5762787,73.812233
967,BR Gholap Vidyalay,18.57571,73.81048
968,Sangvi Phata,18.5731533,73.8068802
969,Aundhgaon,18.5655409,73.8122732
970,Bodygate,18.5632432,73.813316
971,Police Workshop,18.5613308,73.8100662
972,Anand Park,18.555996,73.8092541
973,Sanewadi,18.5533867,73.8095245
974,Baner Phata,18.5507945,73.8096354
975,Sindh Colony Baner Road,18.54872,73.81296
976,Sakalnagar,18.5466022,73.8191752
977,Chavannagar,18.5443808,73.8240501
978,Pune Vidhyapeeth Gate,18.5424562,73.827089
979,E Square,18.5380033,73.8347567
980,Pumping Station,18.5343064,73.8397447
981,Mhasoba Gate,18.5324192,73.842503
982,Simla Office,18.530391,73.8492383
983,COEP Hostel,18.528611,73.8522652
984,Shivaji Putala,18.5263806,73.8527696
985,Ma Na Pa,18.5237094,73.8542104
986,Kasba Peth Police Chowky,18.5185655,73.8561845
987,Appa Balawant Chowk,18.5160033,73.85383
988,Dakshinmukhi Maruti,18.5180359,73.8540497
989,Shaniwarwada,18.52132,73.85532
990,Ma Na Pa,18.523948,73.8541904
991,Shivaji Putala,18.5272878,73.8511626
992,Simla Office,18.5303109,73.8490043
993,Mhasoba Gate,18.5317811,73.8435985
994,Pumping Station,18.5342579,73.8396117
995,Mafatlal Bungalow,18.5370667,73.835735
996,Rangehills Corner,18.5387734,73.8335846
997,Pune Vidhyapeeth Gate,18.5419844,73.8283193
998,Chavannagar,18.544419,73.8238033
999,Sindh Colony Baner Road,18.54796,73.8147
1000,Baner Phata,18.5499014,73.8097332
1001,Sanewadi,18.5534681,73.809436
1002,Anand Park,18.5565051,73.8091272
1003,ITI Aundh,18.55945,73.8090333
1004,Police Workshop,18.5606672,73.8105195
1005,Bodygate,18.56332,73.8131517
1006,Aundhgaon,18.5657491,73.8120777
1007,Sangvi Phata,18.5735214,73.8062444
1008,BR Gholap Vidyalay,18.5756203,73.8103432
1009,Navi Sangvi,18.5762532,73.8122222
1010,Panyachi Taki NaviSangvi,18.5754095,73.8153238
1011,Sai Chowk Navisangvi,18.5784811,73.8158732
1012,Krushna Bazar,18.5818047,73.8155109
1013,Shreekrushna Mandir,18.5870841,73.8164002
1014,Gangardenagar,18.5880037,73.8165222
1015,Ambedkarnagar Pimplegurav,18.5904336,73.8169369
1016,Pimple Gurav,18.59321,73.8191
1017,Pimplegurav Ma Na Pa Shala,18.5906,73.815585
1018,Ramnagar Pimplegurav,18.5888794,73.8128493
1019,Mayurnagari,18.58668,73.8128833
1020,Krushna Bazar,18.5815073,73.8155892
1021,Panyachi Taki NaviSangvi,18.5752888,73.8149719
1022,BR Gholap Vidyalay,18.575515,73.8097067
1023,Sangvi Phata,18.5728048,73.8071961
1024,Aundhgaon,18.565485,73.812355
1025,Bodygate,18.5634568,73.8132329
1026,Baner Phata,18.5507767,73.8095067
1027,E Square,18.5379353,73.8346176
1028,Pumping Station,18.5343138,73.8395526
1029,COEP Hostel,18.5281667,73.8519317
1030,Shivaji Putala,18.5266171,73.852562
1031,Shivaji Putala,18.5266018,73.8523796
1032,Pumping Station,18.5342579,73.8395795
1033,Mafatlal Bungalow,18.5373617,73.835285
1034,Rangehills Corner,18.5388254,73.8335577
1035,Pune Vidhyapeeth Gate,18.541921,73.8291475
1036,Chavannagar,18.5443783,73.8238409
1037,Sindh Colony Baner Road,18.5486673,73.812992
1038,Bodygate,18.5632839,73.8131256
1039,Aundhgaon,18.5655867,73.8121351
1040,Sangvi Phata,18.5726573,73.8069011
1041,Ramnagar Pimplegurav,18.5888667,73.8127983
1042,Vasantdada Putala Sangvi,18.5757504,73.8260956
1043,Anandnagar Sangvi,18.5748712,73.8235701
1044,Chandramaninagar,18.5754633,73.8226183
1045,Mahadev Mandir Sangvi,18.57542,73.822005
1046,Om Medical,18.5758771,73.8211454
1047,Sangvi,18.5760017,73.8204433
1048,Narsinha Highschool,18.575711,73.8178557
1049,PWD Colony,18.5754992,73.8169111
1050,Panyachi Taki NaviSangvi,18.575374,73.8149799
1051,Navi Sangvi,18.5762533,73.8122517
1052,BR Gholap Vidyalay,18.5756169,73.8103868
1053,Sangvi Phata,18.5727819,73.8072256
1054,Aundhgaon,18.5652206,73.8124248
1055,Bodygate,18.5632661,73.8133053
1056,Bremen Chowk,18.5606874,73.8147438
1057,Sindh Colony Aundh Road,18.5566183,73.8178233
1058,Kasturba Gandhi Vasahat,18.554973,73.8190047
1059,Gol Market Aundh Road,18.5515817,73.82148
1060,Bal Kalyan Sanstha,18.5488117,73.8234717
1061,Pune Vidhyapeeth Gate,18.5421571,73.8289579
1062,E Square,18.5380599,73.8347732
1063,Pumping Station,18.5329374,73.8417327
1064,Mhasoba Gate,18.5324154,73.8425006
1065,Simla Office,18.5303949,73.8491572
1066,COEP Hostel,18.5286313,73.852284
1067,Shivaji Putala,18.526364,73.8527671
1068,Ma Na Pa,18.5238482,73.8541778
1069,Kasba Peth Police Chowky,18.5195287,73.8561551
1070,Appa Balawant Chowk,18.5159226,73.8537903
1071,Appa Balawant Chowk,18.5167333,73.8548567
1072,Shaniwarwada,18.5196686,73.8544998
1073,Ma Na Pa,18.5237668,73.8540785
1074,Shivaji Putala,18.5266272,73.852283
1075,Pumping Station,18.5342426,73.8395848
1076,Mafatlal Bungalow,18.5373517,73.8353217
1077,Rangehills Corner,18.5388508,73.8334773
1078,Pune Vidhyapeeth Gate,18.54268,73.82784
1079,Bal Kalyan Sanstha,18.54881,73.82335
1080,Gol Market Aundh Road,18.55141,73.8215
1081,Kasturba Gandhi Vasahat,18.5550981,73.8188496
1082,Sindh Colony Aundh Road,18.5565805,73.817748
1083,Bremen Chowk,18.56068,73.81459
1084,Aundhgaon,18.5655053,73.8121981
1085,Sangvi Phata,18.5730567,73.8065717
1086,PWD Colony,18.57547,73.81616
1087,Makan Hospital,18.5754244,73.8220506
1088,Chandramaninagar,18.57481,73.82372
1089,Vasantdada Putala Sangvi,18.57566,73.82606
1090,Mhalungegaon,18.5745432,73.755315
1091,Mhalunge Stadium Gate,18.5712483,73.7607333
1092,Mhalunge Corner,18.5694818,73.7652561
1093,Insurance Company,18.5661817,73.7711467
1094,Samadhi Mandir,18.56534,73.77331
1095,Kalamkarvasti,18.5642433,73.7773452
1096,Balewadi Phata,18.5636418,73.7827729
1097,Banergaon Odha,18.5621783,73.7840833
1098,Banergaon,18.561635,73.7857467
1099,Murkutevasti,18.5583817,73.7923833
1100,Ambedkarnagar Baner,18.5551878,73.7958653
1101,Trimurti Bungalow,18.5548801,73.8004813
1102,Green Park,18.5521451,73.8038808
1103,Someshwarwadi Phata,18.550755,73.8055267
1104,Baner Phata,18.5502099,73.8091414
1105,Sindh Colony Baner Road,18.5484608,73.8136514
1106,Sakalnagar,18.546465,73.8195217
1107,Chavannagar,18.5444255,73.8239707
1108,Pune Vidhyapeeth Gate,18.5425118,73.8270344
1109,E Square,18.5380033,73.8347417
